timestep,person_id,from_location_id,from_location_type,to_location_id,to_location_type,movement_reason,person_age,person_sex,is_infectious,is_symptomatic,is_masked,from_occupancy,to_occupancy,to_capacity
59220,174,10,facility,10,facility,normal,26,0,False,False,False,12,12,200
59220,66,10,facility,10,facility,normal,60,1,False,False,False,12,12,200
59220,149,10,facility,10,facility,normal,29,1,False,False,True,12,12,200
59220,32,10,facility,10,facility,normal,9,1,False,False,True,12,12,200
59220,156,8,facility,10,facility,normal,25,1,False,False,True,1,13,200
59220,81,39,household,11,facility,normal,29,0,False,False,True,0,3,30
59220,166,11,facility,11,facility,normal,73,1,False,False,True,3,3,30
59220,36,20,facility,12,facility,normal,61,1,False,False,True,4,8,150
59220,43,12,facility,12,facility,normal,31,0,False,False,True,8,8,150
59220,128,12,facility,12,facility,normal,63,0,False,False,True,8,8,150
59220,146,12,facility,12,facility,normal,42,0,False,False,True,8,8,150
59220,151,12,facility,12,facility,normal,19,1,False,False,True,8,8,150
59220,95,12,facility,12,facility,normal,17,0,False,False,True,8,8,150
59220,141,13,facility,13,facility,normal,68,1,False,False,False,19,19,100
59220,1,30,facility,13,facility,normal,21,1,False,False,False,5,20,100
59220,44,20,facility,13,facility,normal,26,1,False,False,True,3,21,100
59220,41,13,facility,13,facility,normal,73,0,False,False,False,21,21,100
59220,162,13,facility,13,facility,normal,30,1,False,False,True,21,21,100
59220,75,13,facility,13,facility,normal,22,0,False,False,True,21,21,100
59220,159,35,facility,13,facility,normal,19,1,False,False,False,3,22,100
59220,158,13,facility,13,facility,normal,37,1,False,False,False,22,22,100
59220,39,13,facility,13,facility,normal,7,0,False,False,False,22,22,100
59220,57,13,facility,13,facility,normal,36,1,False,False,True,22,22,100
59220,161,13,facility,13,facility,normal,45,1,False,False,True,22,22,100
59220,68,13,facility,13,facility,normal,63,1,False,False,False,22,22,100
59220,31,13,facility,13,facility,normal,58,1,False,False,False,22,22,100
59220,104,13,facility,13,facility,normal,11,0,False,False,False,22,22,100
59220,69,21,facility,13,facility,normal,17,0,False,False,True,4,23,100
59220,116,13,facility,13,facility,normal,72,1,False,False,False,23,23,100
59220,124,13,facility,13,facility,normal,64,1,False,False,False,23,23,100
59220,45,13,facility,13,facility,normal,3,0,False,False,False,23,23,100
59220,92,13,facility,13,facility,normal,64,1,False,False,True,23,23,100
59220,4,13,facility,13,facility,normal,35,0,False,False,False,23,23,100
59220,125,13,facility,13,facility,normal,17,1,False,False,False,23,23,100
59220,90,43,household,13,facility,normal,70,1,False,False,True,0,24,100
59220,49,36,facility,13,facility,normal,73,1,False,False,True,3,25,100
59220,64,20,facility,13,facility,normal,17,0,False,False,True,2,26,100
59220,163,36,facility,14,facility,normal,31,1,False,False,True,2,16,40
59220,145,2,facility,14,facility,normal,29,1,False,False,False,15,17,40
59220,107,14,facility,14,facility,normal,5,1,False,False,True,17,17,40
59220,160,14,facility,14,facility,normal,38,1,False,False,True,17,17,40
59220,115,14,facility,14,facility,normal,67,0,False,False,False,17,17,40
59220,139,2,facility,14,facility,normal,18,1,False,False,True,14,18,40
59220,50,14,facility,14,facility,normal,11,1,False,False,False,18,18,40
59220,147,14,facility,14,facility,normal,44,1,False,False,False,18,18,40
59220,134,64,household,14,facility,normal,15,1,False,False,True,0,19,40
59220,40,14,facility,14,facility,normal,6,0,False,False,False,19,19,40
59220,169,14,facility,14,facility,normal,18,0,False,False,True,19,19,40
59220,110,29,facility,14,facility,normal,1,1,False,False,False,0,20,40
59220,167,14,facility,14,facility,normal,49,1,False,False,False,20,20,40
59220,172,14,facility,14,facility,normal,43,0,False,False,True,20,20,40
59220,67,14,facility,14,facility,normal,63,0,False,False,True,20,20,40
59220,33,14,facility,14,facility,normal,10,0,False,False,False,20,20,40
59220,121,14,facility,14,facility,normal,38,1,False,False,False,20,20,40
59220,157,14,facility,14,facility,normal,27,1,False,False,False,20,20,40
59220,112,15,facility,15,facility,normal,67,1,False,False,False,1,1,25
59220,22,2,facility,16,facility,normal,20,0,False,False,False,13,6,90
59220,155,21,facility,16,facility,normal,16,1,False,False,False,3,7,90
59220,35,16,facility,16,facility,normal,62,0,False,False,False,7,7,90
59220,126,16,facility,16,facility,normal,25,0,False,False,False,7,7,90
59220,94,16,facility,16,facility,normal,48,1,False,False,True,7,7,90
59220,168,91,household,16,facility,normal,59,1,False,False,True,1,8,90
59220,82,16,facility,16,facility,normal,31,1,False,False,False,8,8,90
59220,37,17,household,16,facility,normal,42,0,False,False,True,0,9,90
59220,16,28,facility,16,facility,normal,8,0,False,False,True,0,10,90
59220,3,2,household,17,facility,normal,31,1,False,False,False,1,2,40
59220,142,17,facility,17,facility,normal,33,0,False,False,True,2,2,40
59220,131,18,facility,18,facility,normal,42,1,False,False,True,2,2,60
59220,53,18,facility,18,facility,normal,22,1,False,False,True,2,2,60
59220,144,12,facility,20,facility,normal,32,0,False,False,False,7,3,150
59220,61,30,facility,20,facility,normal,15,0,False,False,True,4,4,150
59220,109,16,facility,20,facility,normal,24,1,False,False,True,9,5,150
59220,99,11,facility,20,facility,normal,58,1,False,False,True,2,6,150
59220,111,12,facility,20,facility,normal,69,0,False,False,False,6,7,150
59220,103,21,facility,21,facility,normal,14,1,False,False,True,3,3,100
59220,47,21,facility,21,facility,normal,72,1,False,False,True,3,3,100
59220,91,21,facility,21,facility,normal,60,0,False,False,False,3,3,100
59220,108,14,facility,21,facility,normal,21,0,False,False,False,19,4,100
59220,101,48,household,21,facility,normal,72,1,False,False,False,0,5,100
59220,114,30,facility,22,facility,normal,25,1,False,False,True,3,3,40
59220,13,7,household,22,facility,normal,28,1,False,False,True,1,4,40
59220,85,14,facility,22,facility,normal,31,0,False,False,False,18,5,40
59220,93,4,facility,22,facility,normal,53,0,False,False,True,7,6,40
59220,173,93,household,22,facility,normal,65,0,False,False,False,3,7,40
59220,8,10,facility,22,facility,normal,23,0,False,False,False,12,8,40
59220,52,24,household,22,facility,normal,21,0,False,False,False,1,9,40
59220,106,22,facility,22,facility,normal,38,1,False,False,True,9,9,40
59220,133,36,facility,23,facility,normal,73,1,False,False,True,1,1,30
59220,70,33,household,24,facility,normal,18,0,False,False,False,0,1,60
59220,54,25,facility,25,facility,normal,16,0,False,False,False,7,7,50
59220,26,25,facility,25,facility,normal,5,0,False,False,False,7,7,50
59220,6,25,facility,25,facility,normal,70,0,False,False,False,7,7,50
59220,25,13,facility,25,facility,normal,47,1,False,False,False,25,8,50
59220,138,25,facility,25,facility,normal,18,0,False,False,True,8,8,50
59220,83,25,facility,25,facility,normal,17,0,False,False,True,8,8,50
59220,136,8,facility,25,facility,normal,74,0,False,False,True,0,9,50
59220,117,22,facility,25,facility,normal,12,0,False,False,True,8,10,50
59220,135,65,household,28,facility,normal,9,1,False,False,True,0,1,40
59220,175,36,facility,28,facility,normal,60,0,False,False,True,0,2,40
59220,88,35,facility,28,facility,normal,19,1,False,False,True,2,3,40
59220,122,30,facility,30,facility,normal,1,1,False,False,True,3,3,70
59220,56,30,facility,30,facility,normal,38,0,False,False,False,3,3,70
59220,119,55,household,30,facility,normal,36,1,False,False,True,0,4,70
59220,27,32,facility,32,facility,normal,5,0,False,False,True,1,1,40
59220,19,20,facility,32,facility,normal,29,1,False,False,False,6,2,40
59220,140,33,facility,33,facility,normal,67,0,False,False,True,1,1,30
59220,96,34,facility,34,facility,normal,74,0,False,False,False,1,1,50
59220,30,35,facility,35,facility,normal,57,0,False,False,True,2,2,100
59220,113,35,facility,35,facility,normal,34,0,False,False,True,2,2,100
59220,171,20,facility,36,facility,normal,44,0,False,False,True,5,1,30
59220,97,30,facility,36,facility,normal,74,1,False,False,False,3,2,30
59220,28,13,household,36,facility,normal,74,0,False,False,True,0,3,30
59220,9,25,facility,37,facility,normal,21,1,False,False,False,9,5,60
59220,62,13,facility,37,facility,normal,20,1,False,False,True,24,6,60
59220,59,2,facility,37,facility,normal,31,1,False,False,True,12,7,60
59220,74,35,household,37,facility,normal,3,1,False,False,True,1,8,60
59220,77,25,facility,37,facility,normal,43,0,False,False,True,8,9,60
59220,87,37,facility,37,facility,normal,20,0,False,False,False,9,9,60
59220,63,37,facility,37,facility,normal,6,1,False,False,False,9,9,60
59220,86,37,facility,37,facility,normal,27,1,False,False,True,9,9,60
59220,105,37,facility,37,facility,normal,36,0,False,False,False,9,9,60
59280,1,13,facility,1,household,normal,21,1,False,False,False,23,1,-1
59280,7,4,household,4,household,normal,72,1,False,False,True,1,1,-1
59280,12,4,facility,7,household,normal,31,0,False,False,True,6,2,-1
59280,22,16,facility,11,household,normal,20,0,False,False,False,8,2,-1
59280,23,11,household,11,household,normal,23,1,False,False,False,2,2,-1
59280,41,13,facility,19,household,normal,73,0,False,False,False,22,1,-1
59280,42,2,facility,20,household,normal,70,1,False,False,False,11,1,-1
59280,52,22,facility,24,household,normal,21,0,False,False,False,7,2,-1
59280,63,37,facility,30,household,normal,6,1,False,False,False,8,1,-1
59280,65,3,facility,31,household,normal,57,0,False,False,True,2,1,-1
59280,74,37,facility,35,household,normal,3,1,False,False,True,7,2,-1
59280,91,21,facility,43,household,normal,60,0,False,False,False,4,1,-1
59280,103,21,facility,49,household,normal,14,1,False,False,True,3,1,-1
59280,115,14,facility,53,household,normal,67,0,False,False,False,17,1,-1
59280,132,62,household,62,household,normal,69,0,False,False,False,1,1,-1
59280,140,33,facility,70,household,normal,67,0,False,False,True,0,1,-1
59280,153,83,household,83,household,normal,64,1,False,False,True,2,2,-1
59280,171,36,facility,92,household,normal,44,0,False,False,True,2,2,-1
59280,176,93,household,93,household,normal,17,0,False,False,False,3,3,-1
59280,84,2,facility,2,facility,normal,17,1,False,False,False,11,11,30
59280,145,14,facility,2,facility,normal,29,1,False,False,False,16,12,30
59280,78,2,facility,2,facility,normal,39,1,False,False,True,12,12,30
59280,98,47,household,2,facility,normal,58,0,False,False,False,0,13,30
59280,118,2,facility,2,facility,normal,38,0,False,False,True,13,13,30
59280,28,36,facility,2,facility,normal,74,0,False,False,True,1,14,30
59280,120,2,facility,2,facility,normal,38,0,False,False,False,14,14,30
59280,0,2,facility,2,facility,normal,21,0,False,False,False,14,14,30
59280,130,2,facility,2,facility,normal,40,0,False,False,True,14,14,30
59280,129,2,facility,2,facility,normal,58,1,False,False,False,14,14,30
59280,19,32,facility,3,facility,normal,29,1,False,False,False,1,3,60
59280,93,22,facility,3,facility,normal,53,0,False,False,True,6,4,60
59280,76,3,facility,3,facility,normal,23,1,False,False,False,4,4,60
59280,60,28,household,3,facility,normal,15,0,False,False,False,0,5,60
59280,114,22,facility,3,facility,normal,25,1,False,False,True,5,6,60
59280,80,3,facility,3,facility,normal,38,1,False,False,True,6,6,60
59280,15,7,household,4,facility,normal,48,1,False,False,True,1,7,100
59280,34,4,facility,4,facility,normal,2,0,False,False,False,7,7,100
59280,102,4,facility,4,facility,normal,15,1,False,False,False,7,7,100
59280,21,4,facility,4,facility,normal,34,1,False,False,True,7,7,100
59280,109,20,facility,4,facility,normal,24,1,False,False,True,4,8,100
59280,150,4,facility,4,facility,normal,22,0,False,False,True,8,8,100
59280,14,4,facility,4,facility,normal,51,0,False,False,False,8,8,100
59280,99,20,facility,6,facility,normal,58,1,False,False,True,3,3,80
59280,18,6,facility,6,facility,normal,25,0,False,False,False,3,3,80
59280,137,2,facility,6,facility,normal,69,1,False,False,True,13,4,80
59280,165,6,facility,6,facility,normal,63,1,False,False,False,4,4,80
59280,48,10,facility,10,facility,normal,69,0,False,False,True,12,12,200
59280,27,32,facility,10,facility,normal,5,0,False,False,True,0,13,200
59280,24,10,facility,10,facility,normal,54,0,False,False,False,13,13,200
59280,174,10,facility,10,facility,normal,26,0,False,False,False,13,13,200
59280,66,10,facility,10,facility,normal,60,1,False,False,False,13,13,200
59280,149,10,facility,10,facility,normal,29,1,False,False,True,13,13,200
59280,26,25,facility,10,facility,normal,5,0,False,False,False,7,14,200
59280,32,10,facility,10,facility,normal,9,1,False,False,True,14,14,200
59280,156,10,facility,10,facility,normal,25,1,False,False,True,14,14,200
59280,47,21,facility,10,facility,normal,72,1,False,False,True,2,15,200
59280,79,38,household,10,facility,normal,37,0,False,False,True,0,16,200
59280,11,6,household,11,facility,normal,3,1,False,False,False,0,3,30
59280,81,11,facility,11,facility,normal,29,0,False,False,True,3,3,30
59280,166,11,facility,11,facility,normal,73,1,False,False,True,3,3,30
59280,85,22,facility,11,facility,normal,31,0,False,False,False,4,4,30
59280,89,42,household,11,facility,normal,66,0,False,False,True,0,5,30
59280,128,12,facility,12,facility,normal,63,0,False,False,True,6,6,150
59280,20,10,household,12,facility,normal,32,0,False,False,True,0,7,150
59280,143,1,facility,12,facility,normal,30,1,False,False,True,0,8,150
59280,43,12,facility,12,facility,normal,31,0,False,False,True,8,8,150
59280,146,12,facility,12,facility,normal,42,0,False,False,True,8,8,150
59280,151,12,facility,12,facility,normal,19,1,False,False,True,8,8,150
59280,95,12,facility,12,facility,normal,17,0,False,False,True,8,8,150
59280,152,2,facility,12,facility,normal,57,0,False,False,False,12,9,150
59280,163,14,facility,12,facility,normal,31,1,False,False,True,15,10,150
59280,162,13,facility,13,facility,normal,30,1,False,False,True,22,22,100
59280,75,13,facility,13,facility,normal,22,0,False,False,True,22,22,100
59280,159,13,facility,13,facility,normal,19,1,False,False,False,22,22,100
59280,158,13,facility,13,facility,normal,37,1,False,False,False,22,22,100
59280,39,13,facility,13,facility,normal,7,0,False,False,False,22,22,100
59280,57,13,facility,13,facility,normal,36,1,False,False,True,22,22,100
59280,97,36,facility,13,facility,normal,74,1,False,False,False,0,23,100
59280,161,13,facility,13,facility,normal,45,1,False,False,True,23,23,100
59280,68,13,facility,13,facility,normal,63,1,False,False,False,23,23,100
59280,31,13,facility,13,facility,normal,58,1,False,False,False,23,23,100
59280,104,13,facility,13,facility,normal,11,0,False,False,False,23,23,100
59280,62,37,facility,13,facility,normal,20,1,False,False,True,6,24,100
59280,69,13,facility,13,facility,normal,17,0,False,False,True,24,24,100
59280,116,13,facility,13,facility,normal,72,1,False,False,False,24,24,100
59280,124,13,facility,13,facility,normal,64,1,False,False,False,24,24,100
59280,45,13,facility,13,facility,normal,3,0,False,False,False,24,24,100
59280,92,13,facility,13,facility,normal,64,1,False,False,True,24,24,100
59280,4,13,facility,13,facility,normal,35,0,False,False,False,24,24,100
59280,125,13,facility,13,facility,normal,17,1,False,False,False,24,24,100
59280,90,13,facility,13,facility,normal,70,1,False,False,True,24,24,100
59280,49,13,facility,13,facility,normal,73,1,False,False,True,24,24,100
59280,123,57,household,13,facility,normal,62,0,False,False,False,0,25,100
59280,64,13,facility,13,facility,normal,17,0,False,False,True,25,25,100
59280,139,14,facility,14,facility,normal,18,1,False,False,True,15,15,40
59280,50,14,facility,14,facility,normal,11,1,False,False,False,15,15,40
59280,147,14,facility,14,facility,normal,44,1,False,False,False,15,15,40
59280,134,14,facility,14,facility,normal,15,1,False,False,True,15,15,40
59280,40,14,facility,14,facility,normal,6,0,False,False,False,15,15,40
59280,169,14,facility,14,facility,normal,18,0,False,False,True,15,15,40
59280,110,14,facility,14,facility,normal,1,1,False,False,False,15,15,40
59280,167,14,facility,14,facility,normal,49,1,False,False,False,15,15,40
59280,172,14,facility,14,facility,normal,43,0,False,False,True,15,15,40
59280,67,14,facility,14,facility,normal,63,0,False,False,True,15,15,40
59280,33,14,facility,14,facility,normal,10,0,False,False,False,15,15,40
59280,121,14,facility,14,facility,normal,38,1,False,False,False,15,15,40
59280,157,14,facility,14,facility,normal,27,1,False,False,False,15,15,40
59280,51,24,household,14,facility,normal,4,0,False,False,False,1,16,40
59280,112,15,facility,15,facility,normal,67,1,False,False,False,1,1,25
59280,155,16,facility,16,facility,normal,16,1,False,False,False,8,8,90
59280,35,16,facility,16,facility,normal,62,0,False,False,False,8,8,90
59280,126,16,facility,16,facility,normal,25,0,False,False,False,8,8,90
59280,94,16,facility,16,facility,normal,48,1,False,False,True,8,8,90
59280,168,16,facility,16,facility,normal,59,1,False,False,True,8,8,90
59280,82,16,facility,16,facility,normal,31,1,False,False,False,8,8,90
59280,37,16,facility,16,facility,normal,42,0,False,False,True,8,8,90
59280,16,16,facility,16,facility,normal,8,0,False,False,True,8,8,90
59280,3,17,facility,17,facility,normal,31,1,False,False,False,2,2,40
59280,73,35,household,17,facility,normal,23,1,False,False,False,1,3,40
59280,2,2,household,17,facility,normal,25,0,False,False,True,0,4,40
59280,142,17,facility,17,facility,normal,33,0,False,False,True,4,4,40
59280,154,84,household,18,facility,normal,62,1,False,False,False,1,3,60
59280,131,18,facility,18,facility,normal,42,1,False,False,True,3,3,60
59280,53,18,facility,18,facility,normal,22,1,False,False,True,3,3,60
59280,100,10,facility,20,facility,normal,68,0,False,False,False,15,4,150
59280,8,22,facility,20,facility,normal,23,0,False,False,False,3,5,150
59280,44,13,facility,20,facility,normal,26,1,False,False,True,24,6,150
59280,10,4,facility,20,facility,normal,14,0,False,False,False,7,7,150
59280,160,14,facility,20,facility,normal,38,1,False,False,True,15,8,150
59280,170,10,facility,20,facility,normal,65,0,False,False,True,14,9,150
59280,96,34,facility,20,facility,normal,74,0,False,False,False,0,10,150
59280,70,24,facility,21,facility,normal,18,0,False,False,False,0,3,100
59280,108,21,facility,21,facility,normal,21,0,False,False,False,3,3,100
59280,17,8,household,21,facility,normal,2,0,False,False,False,0,4,100
59280,71,34,household,21,facility,normal,5,1,False,False,False,0,5,100
59280,101,21,facility,21,facility,normal,72,1,False,False,False,5,5,100
59280,54,25,facility,21,facility,normal,16,0,False,False,False,6,6,100
59280,58,27,household,22,facility,normal,27,0,False,False,True,0,4,40
59280,46,22,household,22,facility,normal,70,0,False,False,False,0,5,40
59280,107,14,facility,22,facility,normal,5,1,False,False,True,14,6,40
59280,164,90,household,22,facility,normal,28,1,False,False,False,1,7,40
59280,148,10,facility,22,facility,normal,26,0,False,False,True,13,8,40
59280,77,37,facility,22,facility,normal,43,0,False,False,True,5,9,40
59280,106,22,facility,22,facility,normal,38,1,False,False,True,9,9,40
59280,133,23,facility,23,facility,normal,73,1,False,False,True,1,1,30
59280,6,25,facility,25,facility,normal,70,0,False,False,False,6,6,50
59280,25,25,facility,25,facility,normal,47,1,False,False,False,6,6,50
59280,138,25,facility,25,facility,normal,18,0,False,False,True,6,6,50
59280,122,30,facility,25,facility,normal,1,1,False,False,True,2,7,50
59280,83,25,facility,25,facility,normal,17,0,False,False,True,7,7,50
59280,136,25,facility,25,facility,normal,74,0,False,False,True,7,7,50
59280,117,25,facility,25,facility,normal,12,0,False,False,True,7,7,50
59280,135,28,facility,28,facility,normal,9,1,False,False,True,3,3,40
59280,87,37,facility,28,facility,normal,20,0,False,False,False,4,4,40
59280,175,28,facility,28,facility,normal,60,0,False,False,True,4,4,40
59280,72,10,facility,28,facility,normal,16,0,False,False,True,12,5,40
59280,88,28,facility,28,facility,normal,19,1,False,False,True,5,5,40
59280,9,37,facility,30,facility,normal,21,1,False,False,False,3,3,70
59280,127,2,facility,30,facility,normal,27,1,False,False,False,11,4,70
59280,56,30,facility,30,facility,normal,38,0,False,False,False,4,4,70
59280,119,30,facility,30,facility,normal,36,1,False,False,True,4,4,70
59280,55,10,facility,33,facility,normal,16,1,False,False,True,11,1,30
59280,29,2,facility,33,facility,normal,72,1,False,False,True,10,2,30
59280,141,13,facility,34,facility,normal,68,1,False,False,False,23,1,50
59280,30,35,facility,35,facility,normal,57,0,False,False,True,2,2,100
59280,113,35,facility,35,facility,normal,34,0,False,False,True,2,2,100
59280,173,22,facility,36,facility,normal,65,0,False,False,False,8,1,30
59280,13,22,facility,36,facility,normal,28,1,False,False,True,7,2,30
59280,36,12,facility,36,facility,normal,61,1,False,False,True,9,3,30
59280,144,20,facility,36,facility,normal,32,0,False,False,False,9,4,30
59280,61,20,facility,36,facility,normal,15,0,False,False,True,8,5,30
59280,86,37,facility,37,facility,normal,27,1,False,False,True,3,3,60
59280,105,37,facility,37,facility,normal,36,0,False,False,False,3,3,60
59280,38,18,household,37,facility,normal,38,1,False,False,False,0,4,60
59280,59,37,facility,37,facility,normal,31,1,False,False,True,4,4,60
59280,111,20,facility,37,facility,normal,69,0,False,False,False,7,5,60
59280,5,3,household,37,facility,normal,39,1,False,False,False,0,6,60
59340,2,17,facility,2,household,normal,25,0,False,False,True,3,1,-1
59340,10,20,facility,6,household,normal,14,0,False,False,False,6,1,-1
59340,42,20,household,20,household,normal,70,1,False,False,False,1,1,-1
59340,44,20,facility,21,household,normal,26,1,False,False,True,5,1,-1
59340,50,14,facility,24,household,normal,11,1,False,False,False,13,2,-1
59340,65,31,household,31,household,normal,57,0,False,False,True,1,1,-1
59340,84,2,facility,40,household,normal,17,1,False,False,False,9,1,-1
59340,97,13,facility,46,household,normal,74,1,False,False,False,22,1,-1
59340,118,2,facility,54,household,normal,38,0,False,False,True,8,1,-1
59340,120,2,facility,55,household,normal,38,0,False,False,False,7,1,-1
59340,132,62,household,62,household,normal,69,0,False,False,False,1,1,-1
59340,134,14,facility,64,household,normal,15,1,False,False,True,12,1,-1
59340,135,28,facility,65,household,normal,9,1,False,False,True,4,1,-1
59340,137,6,facility,67,household,normal,69,1,False,False,True,3,1,-1
59340,141,34,facility,71,household,normal,68,1,False,False,False,0,1,-1
59340,144,36,facility,74,household,normal,32,0,False,False,False,4,1,-1
59340,146,12,facility,76,household,normal,42,0,False,False,True,8,1,-1
59340,147,14,facility,77,household,normal,44,1,False,False,False,11,1,-1
59340,148,22,facility,78,household,normal,26,0,False,False,True,6,1,-1
59340,159,13,facility,88,household,normal,19,1,False,False,False,21,2,-1
59340,107,22,facility,2,facility,normal,5,1,False,False,True,5,8,30
59340,98,2,facility,2,facility,normal,58,0,False,False,False,8,8,30
59340,96,20,facility,2,facility,normal,74,0,False,False,False,4,9,30
59340,74,35,household,2,facility,normal,3,1,False,False,True,0,10,30
59340,164,22,facility,2,facility,normal,28,1,False,False,False,4,11,30
59340,0,2,facility,2,facility,normal,21,0,False,False,False,11,11,30
59340,130,2,facility,2,facility,normal,40,0,False,False,True,11,11,30
59340,129,2,facility,2,facility,normal,58,1,False,False,False,11,11,30
59340,41,19,household,2,facility,normal,73,0,False,False,False,0,12,30
59340,75,13,facility,2,facility,normal,22,0,False,False,True,20,13,30
59340,20,12,facility,2,facility,normal,32,0,False,False,True,7,14,30
59340,18,6,facility,2,facility,normal,25,0,False,False,False,2,15,30
59340,58,22,facility,3,facility,normal,27,0,False,False,True,3,7,60
59340,93,3,facility,3,facility,normal,53,0,False,False,True,7,7,60
59340,76,3,facility,3,facility,normal,23,1,False,False,False,7,7,60
59340,60,3,facility,3,facility,normal,15,0,False,False,False,7,7,60
59340,77,22,facility,3,facility,normal,43,0,False,False,True,2,8,60
59340,114,3,facility,3,facility,normal,25,1,False,False,True,8,8,60
59340,80,3,facility,3,facility,normal,38,1,False,False,True,8,8,60
59340,15,4,facility,4,facility,normal,48,1,False,False,True,7,7,100
59340,34,4,facility,4,facility,normal,2,0,False,False,False,7,7,100
59340,102,4,facility,4,facility,normal,15,1,False,False,False,7,7,100
59340,21,4,facility,4,facility,normal,34,1,False,False,True,7,7,100
59340,109,4,facility,4,facility,normal,24,1,False,False,True,7,7,100
59340,150,4,facility,4,facility,normal,22,0,False,False,True,7,7,100
59340,162,13,facility,4,facility,normal,30,1,False,False,True,19,8,100
59340,14,4,facility,4,facility,normal,51,0,False,False,False,8,8,100
59340,13,36,facility,6,facility,normal,28,1,False,False,True,3,3,80
59340,155,16,facility,6,facility,normal,16,1,False,False,False,7,4,80
59340,165,6,facility,6,facility,normal,63,1,False,False,False,4,4,80
59340,66,10,facility,10,facility,normal,60,1,False,False,False,11,11,200
59340,12,7,household,10,facility,normal,31,0,False,False,True,0,12,200
59340,48,10,facility,10,facility,normal,69,0,False,False,True,12,12,200
59340,149,10,facility,10,facility,normal,29,1,False,False,True,12,12,200
59340,26,10,facility,10,facility,normal,5,0,False,False,False,12,12,200
59340,28,2,facility,10,facility,normal,74,0,False,False,True,14,13,200
59340,32,10,facility,10,facility,normal,9,1,False,False,True,13,13,200
59340,156,10,facility,10,facility,normal,25,1,False,False,True,13,13,200
59340,23,11,household,10,facility,normal,23,1,False,False,False,1,14,200
59340,47,10,facility,10,facility,normal,72,1,False,False,True,14,14,200
59340,128,12,facility,10,facility,normal,63,0,False,False,True,6,15,200
59340,79,10,facility,10,facility,normal,37,0,False,False,True,15,15,200
59340,81,11,facility,11,facility,normal,29,0,False,False,True,5,5,30
59340,166,11,facility,11,facility,normal,73,1,False,False,True,5,5,30
59340,85,11,facility,11,facility,normal,31,0,False,False,False,5,5,30
59340,127,30,facility,11,facility,normal,27,1,False,False,False,3,6,30
59340,89,11,facility,11,facility,normal,66,0,False,False,True,6,6,30
59340,151,12,facility,12,facility,normal,19,1,False,False,True,6,6,150
59340,95,12,facility,12,facility,normal,17,0,False,False,True,6,6,150
59340,173,36,facility,12,facility,normal,65,0,False,False,False,2,7,150
59340,152,12,facility,12,facility,normal,57,0,False,False,False,7,7,150
59340,163,12,facility,12,facility,normal,31,1,False,False,True,7,7,150
59340,99,6,facility,12,facility,normal,58,1,False,False,True,3,8,150
59340,112,15,facility,12,facility,normal,67,1,False,False,False,0,9,150
59340,161,13,facility,13,facility,normal,45,1,False,False,True,19,19,100
59340,68,13,facility,13,facility,normal,63,1,False,False,False,19,19,100
59340,31,13,facility,13,facility,normal,58,1,False,False,False,19,19,100
59340,104,13,facility,13,facility,normal,11,0,False,False,False,19,19,100
59340,62,13,facility,13,facility,normal,20,1,False,False,True,19,19,100
59340,69,13,facility,13,facility,normal,17,0,False,False,True,19,19,100
59340,116,13,facility,13,facility,normal,72,1,False,False,False,19,19,100
59340,124,13,facility,13,facility,normal,64,1,False,False,False,19,19,100
59340,45,13,facility,13,facility,normal,3,0,False,False,False,19,19,100
59340,92,13,facility,13,facility,normal,64,1,False,False,True,19,19,100
59340,11,11,facility,13,facility,normal,3,1,False,False,False,5,20,100
59340,4,13,facility,13,facility,normal,35,0,False,False,False,20,20,100
59340,125,13,facility,13,facility,normal,17,1,False,False,False,20,20,100
59340,90,13,facility,13,facility,normal,70,1,False,False,True,20,20,100
59340,49,13,facility,13,facility,normal,73,1,False,False,True,20,20,100
59340,123,13,facility,13,facility,normal,62,0,False,False,False,20,20,100
59340,160,20,facility,13,facility,normal,38,1,False,False,True,3,21,100
59340,64,13,facility,13,facility,normal,17,0,False,False,True,21,21,100
59340,39,13,facility,13,facility,normal,7,0,False,False,False,21,21,100
59340,174,10,facility,13,facility,normal,26,0,False,False,False,14,22,100
59340,103,49,household,14,facility,normal,14,1,False,False,True,0,12,40
59340,19,3,facility,14,facility,normal,29,1,False,False,False,7,13,40
59340,176,93,household,14,facility,normal,17,0,False,False,False,2,14,40
59340,40,14,facility,14,facility,normal,6,0,False,False,False,14,14,40
59340,169,14,facility,14,facility,normal,18,0,False,False,True,14,14,40
59340,110,14,facility,14,facility,normal,1,1,False,False,False,14,14,40
59340,167,14,facility,14,facility,normal,49,1,False,False,False,14,14,40
59340,172,14,facility,14,facility,normal,43,0,False,False,True,14,14,40
59340,22,11,household,14,facility,normal,20,0,False,False,False,0,15,40
59340,67,14,facility,14,facility,normal,63,0,False,False,True,15,15,40
59340,33,14,facility,14,facility,normal,10,0,False,False,False,15,15,40
59340,121,14,facility,14,facility,normal,38,1,False,False,False,15,15,40
59340,157,14,facility,14,facility,normal,27,1,False,False,False,15,15,40
59340,1,1,household,14,facility,normal,21,1,False,False,False,0,16,40
59340,51,14,facility,14,facility,normal,4,0,False,False,False,16,16,40
59340,35,16,facility,16,facility,normal,62,0,False,False,False,7,7,90
59340,126,16,facility,16,facility,normal,25,0,False,False,False,7,7,90
59340,94,16,facility,16,facility,normal,48,1,False,False,True,7,7,90
